Date,ARS,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,DZD,EUR,GBP,HKD,HRK,HUF,IDR,ILS,INR,JPY,KRW,MAD,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,ZAR,ISK
2020-02-27,62.13,1.5206,1.7838,4.4669,1.3349,0.96926,7.0059,23.06,6.8155,120.25,0.91208,0.77522,7.7942,6.8064,308.62,14035,3.4359,71.633,109.87,1211.08,9.6179,19.3907,4.2105,9.3869,1.5803,50.864,3.9332,4.3871,65.765,9.6455,1.3949,31.65,6.16,30.233,15.3612,127.05
2020-02-28,62.187,1.5373,1.7817,4.485,1.3444,0.96693,6.9839,23.13,6.8072,120.16,0.911,0.77722,7.7936,6.8047,307.52,14347,3.4665,72.228,108.74,1207.05,9.6257,19.7112,4.2145,9.4642,1.6041,51.04,3.9409,4.3846,67.058,9.7238,1.3954,31.55,6.2265,30.198,15.5745,126.9
2020-03-02,62.14,1.5283,1.7585,4.49,1.3358,0.95801,6.9654,22.95,6.7191,119.57,0.89912,0.78325,7.7796,6.7286,302.93,14304,3.4909,72.757,107.73,1192.1,9.557,19.777,4.2035,9.3547,1.5949,50.81,3.891,4.3253,67.038,9.5363,1.389,31.44,6.2267,29.978,15.6628,127.41
2020-03-03,62.17,1.5212,1.7593,4.5005,1.3364,0.95763,6.9778,22.915,6.7221,119.61,0.89952,0.78268,7.7783,6.7332,302.85,14282,3.4605,73.248,107.74,1194.2,9.5637,19.4837,4.206,9.2946,1.5947,50.793,3.8829,4.3255,66.569,9.4981,1.3924,31.54,6.1731,29.957,15.5838,128.54
2020-03-04,62.245,1.5096,1.758,4.5075,1.3359,0.95703,6.9226,22.778,6.717,119.42,0.89888,0.78067,7.7696,6.7279,301.09,14115,3.4563,73.258,107.49,1181.99,9.5649,19.2449,4.179,9.263,1.588,50.596,3.8623,4.3212,65.814,9.4881,1.3843,31.34,6.0969,29.897,15.2615,127.82
2020-03-05,62.245,1.5122,1.7483,4.6018,1.3427,0.95316,6.9347,22.657,6.6785,119.25,0.89389,0.77474,7.7712,6.6957,300.08,14170,3.4696,73.433,106.94,1186.21,9.5316,19.7318,4.1595,9.2706,1.5861,50.76,3.8463,4.3005,66.423,9.4677,1.3851,31.55,6.0819,29.928,15.4417,127.11
2020-03-06,62.352,1.5087,1.7253,4.6531,1.342,0.9341,6.9258,22.458,6.5894,118.8,0.88215,0.76892,7.7707,6.6192,295.94,14607,3.4912,73.739,105.05,1192.33,9.471,20.286,4.172,9.261,1.5753,50.76,3.7969,4.244,68.372,9.3635,1.3788,31.44,6.1052,29.967,15.7475,126.15
2020-03-09,62.505,1.5127,1.7072,4.7502,1.3629,0.92476,6.9483,22.263,6.5202,119.0,0.87291,0.76277,7.7724,6.5904,293.51,14392,3.5156,74.162,102.23,1199.99,9.3994,21.235,4.2165,9.5059,1.5731,50.64,3.765,4.2052,74.337,9.3578,1.3828,31.495,6.1105,30.01,15.9653,126.57
2020-03-10,62.451,1.5256,1.7171,4.6745,1.3678,0.93011,6.957,22.586,6.5596,119.29,0.87796,0.76721,7.7696,6.622,295.17,14295,3.5248,73.845,104.17,1191.5,9.4438,20.96,4.2375,9.52,1.5809,50.515,3.7981,4.2299,71.642,9.4833,1.3887,31.439,6.1356,29.986,15.9435,127.57
2020-03-11,62.547,1.534,1.7253,4.6643,1.3743,0.93428,6.9514,22.733,6.5919,119.51,0.88215,0.77355,7.7691,6.6818,295.92,14353,3.5565,73.677,104.58,1189.19,9.4705,21.085,4.2345,9.5764,1.5835,50.62,3.8091,4.2531,71.789,9.46,1.3886,31.39,6.1958,30.049,16.0639,128.53
2020-03-12,62.575,1.5724,1.74,4.9004,1.3811,0.93852,7.0175,23.312,6.6483,119.93,0.88968,0.78846,7.7817,6.7616,301.04,14621,3.6396,74.262,103.95,1209.43,9.521,22.067,4.2655,10.1141,1.6168,51.286,3.8789,4.2894,74.76,9.6926,1.4038,31.66,6.2599,30.134,16.4099,132.24
2020-03-13,62.659,1.5926,1.7613,4.6868,1.3859,0.95533,6.9873,23.453,6.7302,120.54,0.90058,0.80214,7.7679,6.8111,305.19,14770,3.6804,73.739,107.27,1208.02,9.5925,21.419,4.2785,9.9933,1.6318,50.84,3.9238,4.3419,72.713,9.767,1.4125,31.74,6.2905,30.073,16.1415,135.09
2020-03-16,62.818,1.6311,1.753,4.9638,1.3928,0.94524,7.0226,24.164,6.6981,120.39,0.8963,0.8149,7.7693,6.7926,309.2,15018,3.7461,74.222,105.55,1230.92,9.564,22.809,4.3105,10.2864,1.6581,51.649,3.95,4.333,74.922,9.7695,1.4222,32.21,6.4146,30.242,16.6355,135.52
2020-03-17,62.962,1.6652,1.7809,5.0337,1.4125,0.96166,7.0201,24.572,6.805,121.12,0.91058,0.82702,7.7649,6.9043,316.01,15190,3.8619,74.276,106.99,1243.13,9.6622,22.809,4.3505,10.4774,1.6773,51.505,4.0637,4.4089,74.986,9.9793,1.4288,32.29,6.4912,30.262,16.5988,140.59
2020-03-18,63.093,1.6982,1.7887,5.1338,1.4404,0.96451,7.0354,24.834,6.8348,121.3,0.91458,0.84315,7.7663,6.9449,321.36,15450,3.8096,74.209,107.72,1260.11,9.6845,23.963,4.371,10.7015,1.7127,51.62,4.1165,4.4311,79.66,10.0808,1.4414,32.42,6.447,30.316,16.9768,139.66
2020-03-19,63.329,1.7253,1.8108,5.1881,1.4464,0.97537,7.115,25.559,6.9189,122.74,0.92584,0.86089,7.7631,7.0438,329.65,15912,3.685,75.123,109.83,1262.98,9.7672,24.346,4.415,11.4031,1.7501,51.47,4.2222,4.4852,80.48,10.3252,1.4483,32.475,6.5387,30.416,17.2947,140.91
2020-03-20,63.749,1.7023,1.8267,5.0375,1.425,0.98496,7.0906,25.396,6.9759,123.43,0.93397,0.85017,7.7572,7.1073,327.74,15925,3.6129,75.147,110.55,1247.45,9.838,23.99,4.3945,11.3211,1.7298,51.27,4.2323,4.5302,79.481,10.3295,1.4491,32.55,6.5197,30.235,17.2903,140.75
2020-03-23,63.696,1.7236,1.8138,5.0683,1.4384,0.9821,7.0838,25.628,6.9281,123.24,0.92739,0.86219,7.7558,7.0537,326.75,16575,3.6699,76.166,110.46,1256.7,9.8099,24.681,4.445,11.3668,1.7564,51.4,4.2712,4.4961,79.829,10.2676,1.4602,32.865,6.5859,30.246,17.6333,140.5
2020-03-24,63.769,1.6891,1.8037,5.0831,1.4494,0.97501,7.0598,25.646,6.8864,122.95,0.92225,0.8494,7.755,7.02,325.62,16325,3.6317,75.957,110.66,1241.95,9.8045,24.836,4.4305,11.0435,1.7224,51.07,4.2558,4.4597,78.539,10.2267,1.4472,32.77,6.4659,30.21,17.5924,139.91
2020-03-25,63.948,1.6619,1.8064,5.0741,1.4352,0.97922,7.0974,25.35,6.8978,123.04,0.92362,0.84514,7.7529,7.0272,327.86,16115,3.6401,76.383,111.45,1232.86,9.8684,24.541,4.3865,10.8751,1.7068,51.03,4.2317,4.4746,78.323,10.1264,1.4456,32.78,6.435,30.251,17.4081,140.3
2020-03-26,64.214,1.6539,1.7811,4.991,1.4084,0.9684,7.0736,25.089,6.7989,123.73,0.91066,0.83187,7.753,6.9315,323.28,16106,3.6049,75.157,109.44,1217.07,9.855,23.745,4.335,10.4975,1.6875,50.98,4.1661,4.4017,77.689,10.0237,1.4351,32.635,6.4117,30.222,17.4378,139.79
2020-03-27,64.355,1.6588,1.7817,5.0929,1.414,0.96392,7.0961,24.869,6.7966,124.1,0.911,0.81755,7.7521,6.9363,324.0,16140,3.5905,75.494,108.74,1226.48,9.9581,23.534,4.3381,10.6184,1.6897,51.13,4.1274,4.4069,78.692,10.0353,1.4359,32.585,6.4621,30.267,17.62,140.29
2020-03-30,64.409,1.6332,1.7725,5.1215,1.4162,0.95804,7.0996,24.755,6.767,124.06,0.90629,0.80569,7.7541,6.9118,325.1,16393,3.5838,75.675,108.16,1224.87,10.0526,23.786,4.3326,10.5934,1.668,50.93,4.1244,4.3754,79.88,10.0032,1.4258,32.7,6.5683,30.276,17.8798,139.84
2020-03-31,64.392,1.6399,1.7851,5.2027,1.4254,0.96614,7.0997,24.929,6.8158,124.72,0.91274,0.80908,7.7533,6.9601,328.61,16310,3.5613,75.666,108.53,1224.01,10.14,23.893,4.32,10.5057,1.681,50.99,4.1535,4.407,78.45,10.0961,1.4269,32.79,6.5775,30.299,17.8984,142.02
2020-04-01,64.312,1.6508,1.7884,5.2441,1.4266,0.96598,7.1007,25.027,6.8253,125.1,0.91441,0.80889,7.7525,6.9756,337.75,16679,3.5676,76.445,107.49,1231.24,10.1743,24.15,4.3575,10.304,1.696,50.941,4.1894,4.4203,79.078,10.0007,1.4346,33.02,6.6683,30.269,17.9791,142.74
2020-04-02,64.461,1.6477,1.7933,5.2286,1.4167,0.96745,7.0958,25.264,6.8459,125.3,0.91693,0.80449,7.7522,6.9966,333.51,16657,3.6473,76.407,107.34,1228.57,10.2281,24.299,4.3576,10.3012,1.6853,50.876,4.1901,4.4306,78.709,10.0188,1.432,32.974,6.6628,30.226,18.5008,142.4
2020-04-03,64.594,1.6694,1.8134,5.2752,1.4185,0.97793,7.091,25.535,6.9253,126.71,0.92721,0.81456,7.7538,7.0746,338.57,16615,3.6409,76.236,108.58,1235.81,10.3018,24.615,4.3585,10.443,1.7082,50.816,4.2434,4.4791,76.783,10.1548,1.4362,33.01,6.7034,30.253,18.7891,144.37
2020-04-06,64.82,1.6486,1.8124,5.2874,1.416,0.97859,7.091,25.58,6.9187,126.8,0.9267,0.81364,7.7519,7.0665,338.47,16413,3.6275,76.091,108.92,1228.84,10.3023,25.104,4.3645,10.5528,1.6866,50.66,4.2297,4.4792,76.434,10.174,1.4345,32.86,6.7775,30.236,18.8611,144.1
2020-04-07,64.928,1.6149,1.7968,5.207,1.4018,0.97216,7.0558,25.002,6.8604,126.55,0.9187,0.80931,7.752,7.0115,328.54,16135,3.5993,75.563,108.91,1212.12,10.2525,24.269,4.3425,10.1925,1.6684,50.45,4.1668,4.4387,75.857,9.9943,1.4241,32.765,6.7581,30.1,18.359,142.67
2020-04-08,64.992,1.6186,1.7991,5.2195,1.4013,0.97112,7.0663,25.005,6.866,126.74,0.91988,0.80901,7.7525,7.0127,330.55,16223,3.5925,76.23,108.88,1218.25,10.2608,24.227,4.3486,10.2971,1.6736,50.572,4.1801,4.449,75.522,10.0621,1.4274,32.76,6.7885,30.123,18.179,143.32
2020-04-09,65.067,1.6052,1.7998,5.1492,1.4047,0.97157,7.0589,24.762,6.8701,126.88,0.92022,0.80579,7.7537,7.0098,326.46,15867,3.5814,76.314,108.89,1216.98,10.2627,23.955,4.3375,10.3196,1.6682,50.556,4.1949,4.4474,74.252,10.0722,1.4244,32.82,6.739,30.08,18.0715,143.46
2020-04-14,65.308,1.5633,1.784,5.1615,1.3917,0.96169,7.057,24.504,6.8068,127.01,0.91216,0.79589,7.7511,6.9443,319.89,15716,3.583,76.156,107.32,1215.48,10.1957,23.577,4.3335,10.3182,1.6426,50.582,4.1479,4.4097,73.328,9.9569,1.4158,32.71,6.793,30.067,18.2669,142.21
2020-04-15,65.42,1.5866,1.7938,5.2386,1.406,0.96616,7.0621,24.756,6.8455,127.4,0.91718,0.80148,7.7514,6.9797,321.29,15776,3.6148,76.502,107.42,1220.34,10.2111,23.92,4.3395,10.502,1.6714,50.73,4.1622,4.4371,74.475,10.0269,1.4247,32.68,6.8874,30.099,18.7233,143.17
2020-04-16,65.56,1.5858,1.7963,5.2342,1.4106,0.96583,7.0712,24.847,6.8533,127.74,0.91844,0.80054,7.7508,6.9811,321.05,15696,3.5895,76.874,107.57,1225.67,10.2103,24.15,4.3768,10.4836,1.6725,50.895,4.1594,4.4428,74.045,10.0014,1.4272,32.66,6.9348,30.096,18.5865,143.74
2020-04-17,65.701,1.5735,1.8009,5.23,1.407,0.96823,7.0738,25.012,6.8695,128.13,0.92081,0.8009,7.7506,6.9719,323.95,15586,3.5901,76.483,107.61,1216.88,10.2077,24.027,4.37,10.3909,1.6614,50.916,4.1607,4.4527,73.996,9.9952,1.4224,32.53,6.9043,30.063,18.7505,144.11
2020-04-20,65.805,1.5732,1.8009,5.2913,1.4111,0.96851,7.0736,25.164,6.8678,128.12,0.92081,0.80426,7.7503,6.9524,326.49,15535,3.5712,76.556,107.84,1218.71,10.006,24.041,4.3745,10.3773,1.654,50.761,4.1687,4.4546,74.558,10.0021,1.4231,32.49,6.9263,30.03,18.7376,144.48
2020-04-21,65.92,1.5932,1.8047,5.3169,1.4204,0.97047,7.095,25.327,6.8822,128.47,0.92276,0.81314,7.75,6.9853,327.6,15689,3.5547,76.94,107.4,1232.2,10.0193,24.357,4.3955,10.5973,1.6777,50.841,4.1793,4.4637,76.857,10.1082,1.4312,32.545,6.9815,30.103,18.9951,145.61
2020-04-22,66.09,1.5827,1.7998,5.3249,1.4148,0.96834,7.0824,25.337,6.8638,128.29,0.92022,0.80905,7.7501,6.966,326.78,15584,3.5428,76.534,107.67,1232.78,10.0009,24.285,4.3652,10.7458,1.6748,50.7,4.1731,4.453,76.562,10.0693,1.4271,32.37,6.9944,30.098,18.8102,145.95
2020-04-23,66.166,1.5706,1.8156,5.4462,1.4135,0.97577,7.0794,25.576,6.9232,128.71,0.92833,0.80951,7.7506,7.0321,331.89,15570,3.5469,76.068,107.45,1231.71,9.9968,24.454,4.36,10.6911,1.6661,50.66,4.2127,4.4955,74.833,10.108,1.4232,32.32,6.9428,30.084,19.0707,147.23
2020-04-24,66.268,1.5688,1.8109,5.5674,1.4049,0.97454,7.0792,25.287,6.9053,128.57,0.92593,0.81017,7.7506,6.9929,328.88,15625,3.5171,76.269,107.61,1233.88,9.9816,24.845,4.3605,10.6282,1.6658,50.825,4.193,4.4832,74.444,10.0669,1.4256,32.435,6.9782,30.084,18.9833,146.85
2020-04-27,66.371,1.5476,1.8022,5.5592,1.4057,0.97282,7.0826,25.05,6.8735,128.32,0.92149,0.80412,7.7501,6.9595,326.73,15385,3.5117,76.133,107.1,1224.49,9.9498,24.902,4.354,10.5522,1.6488,50.67,4.1731,4.4572,74.171,10.021,1.4183,32.47,6.9826,30.041,18.8085,146.33
2020-04-28,66.462,1.5385,1.7981,5.6085,1.3955,0.97325,7.077,25.032,6.8558,128.16,0.91937,0.80057,7.7504,6.9504,327.24,15367,3.501,75.867,106.7,1218.9,9.9132,24.388,4.3625,10.3689,1.6508,50.595,4.1802,4.4539,74.184,9.8814,1.4165,32.435,6.9978,29.982,18.655,146.64
2020-04-29,66.58,1.5362,1.8039,5.4711,1.3954,0.975,7.0765,25.018,6.878,128.33,0.92234,0.80592,7.7503,6.9766,327.94,15321,3.5102,75.65,106.55,1218.95,9.9293,24.122,4.3475,10.3973,1.6446,50.51,4.1913,4.4673,73.622,9.9002,1.4152,32.42,6.9883,29.903,18.4317,147.11
2020-04-30,66.68,1.5261,1.7983,5.3848,1.3863,0.97076,7.049,24.914,6.8577,128.16,0.91946,0.79905,7.751,6.9686,324.31,14875,3.5003,75.037,106.54,1207.33,9.8989,23.717,4.3,10.2832,1.6279,50.36,4.1684,4.453,73.457,9.805,1.409,32.38,6.9859,29.744,18.0739,146.47
2020-05-04,66.772,1.5557,1.7874,5.5548,1.4065,0.96399,7.0622,24.784,6.8198,128.72,0.91391,0.80331,7.7534,6.9293,322.86,15100,3.526,75.663,106.78,1224.64,9.8643,24.571,4.316,10.3528,1.6526,50.611,4.1736,4.4204,75.251,9.8806,1.4161,32.35,7.0309,29.803,18.6364,145.77
2020-05-05,66.925,1.5517,1.8037,5.4944,1.4019,0.97067,7.0622,24.881,6.8811,128.62,0.92225,0.80291,7.7522,6.9847,323.04,15100,3.5224,75.754,106.71,1221.81,9.9073,23.873,4.3045,10.3043,1.6518,50.598,4.1793,4.4508,74.214,9.8663,1.4165,32.395,7.089,29.846,18.3545,146.92
2020-05-06,66.945,1.5773,1.8098,5.6349,1.4088,0.97437,7.0979,24.972,6.9046,129.02,0.92533,0.80737,7.7508,7.0038,323.48,15045,3.5083,75.858,106.09,1224.65,9.9085,24.103,4.3225,10.2619,1.6507,50.541,4.2004,4.4631,74.748,9.8342,1.419,32.39,7.1415,29.966,18.562,147.4
2020-05-07,67.05,1.5491,1.8138,5.7749,1.4075,0.97654,7.0877,25.186,6.9188,128.9,0.92739,0.81126,7.7511,7.0171,323.99,15045,3.513,75.832,106.57,1224.32,9.8922,24.175,4.3245,10.2388,1.6526,50.54,4.2165,4.4732,73.801,9.8488,1.4192,32.43,7.2143,29.961,18.6126,147.55
2020-05-08,67.035,1.5321,1.8037,5.817,1.3943,0.97104,7.0754,25.132,6.8798,128.62,0.92225,0.8073,7.7517,6.9698,322.22,14967,3.5074,75.588,106.37,1219.6,9.8333,23.888,4.334,10.2089,1.6294,50.43,4.1946,4.4526,73.631,9.7644,1.4134,32.24,7.1246,29.884,18.4423,146.18
2020-05-11,67.223,1.5437,1.8069,5.7919,1.3984,0.97182,7.0938,25.499,6.8916,128.72,0.92387,0.81185,7.7506,6.9891,323.21,14969,3.5174,75.85,107.32,1224.66,9.8463,23.947,4.334,10.2051,1.6452,50.376,4.212,4.4626,73.631,9.7929,1.4168,32.185,7.0765,29.94,18.4405,146.62
2020-05-12,67.313,1.5311,1.8013,5.7753,1.3979,0.96887,7.0854,25.256,6.8684,128.61,0.92098,0.80837,7.7504,6.9675,323.03,14804,3.5062,75.143,107.35,1221.38,9.8292,23.784,4.3265,10.1785,1.634,50.09,4.1858,4.4484,73.141,9.7594,1.4143,32.1,6.9975,29.877,18.1785,146.16
2020-05-13,67.401,1.5344,1.7984,5.8488,1.4017,0.96809,7.0898,25.203,6.8557,128.51,0.91954,0.81145,7.7504,6.9614,325.13,14797,3.5117,75.292,106.92,1223.98,9.824,24.12,4.3255,10.0579,1.6536,50.156,4.1964,4.4463,73.185,9.7327,1.4143,32.04,6.9757,29.894,18.3163,145.56
2020-05-14,67.484,1.5572,1.8123,5.9234,1.4107,0.97405,7.1029,25.548,6.91,128.9,0.92661,0.82001,7.7508,7.0172,328.63,14951,3.5405,75.602,107.01,1231.63,9.8675,24.321,4.3405,10.2481,1.6742,50.585,4.2315,4.4825,74.138,9.8608,1.4246,32.13,6.9643,29.932,18.6842,146.68
2020-05-15,67.582,1.5563,1.8113,5.8503,1.4105,0.97361,7.1086,25.55,6.9065,128.84,0.9261,0.8218,7.7508,7.0099,328.49,14936,3.5357,75.931,106.99,1234.12,9.8852,23.983,4.351,10.2397,1.6804,50.73,4.2276,4.4823,73.737,9.881,1.4259,32.095,6.9169,29.976,18.5923,145.86
2020-05-18,67.672,1.5451,1.8056,5.7885,1.4034,0.97129,7.1148,25.489,6.8822,128.67,0.92319,0.82305,7.7515,6.9775,326.25,14842,3.5378,75.831,107.38,1230.08,9.8845,23.665,4.3685,10.124,1.6706,50.87,4.2094,4.4671,72.847,9.7953,1.4241,32.02,6.8571,29.997,18.3635,145.03
2020-05-19,67.81,1.5298,1.7861,5.6947,1.3928,0.97105,7.1065,25.105,6.8093,128.44,0.91324,0.81767,7.7507,6.9144,319.95,14774,3.5252,75.662,107.76,1224.83,9.8244,23.614,4.3455,9.9683,1.6442,50.746,4.1562,4.4226,72.497,9.6516,1.4167,31.915,6.7989,29.969,18.2328,142.92
2020-05-20,67.91,1.5197,1.7848,5.7178,1.3881,0.96587,7.1004,25.032,6.8046,128.38,0.91258,0.81546,7.7501,6.9146,319.96,14717,3.504,75.616,107.64,1228.06,9.8135,23.4,4.3515,9.9256,1.6298,50.6,4.1468,4.4187,71.728,9.6339,1.4148,31.82,6.7913,29.963,18.0236,142.82
2020-05-21,67.935,1.5191,1.778,5.6847,1.3918,0.96618,7.1048,24.738,6.7785,128.28,0.90909,0.81766,7.7544,6.8914,316.9,14733,3.5145,75.5,107.65,1231.45,9.8085,23.185,4.3455,9.9118,1.6317,50.59,4.118,4.4021,70.898,9.5727,1.4146,31.81,6.7983,29.926,17.8706,142.09
2020-05-22,68.045,1.531,1.7937,5.5812,1.4007,0.97129,7.1347,24.954,6.8395,128.78,0.91709,0.82138,7.756,6.9557,320.43,14902,3.5271,75.871,107.54,1241.3,9.8808,22.969,4.3625,10.0035,1.6388,50.76,4.1461,4.4419,71.455,9.6637,1.4234,31.895,6.8073,30.028,17.6519,143.34
2020-05-25,68.175,1.5287,1.7927,5.5218,1.3988,0.97131,7.1362,25.0,6.8348,128.88,0.91659,0.82049,7.7543,6.9519,321.47,14710,3.5225,75.885,107.67,1241.64,9.8583,22.672,4.3635,10.0236,1.6398,50.763,4.1275,4.4381,71.757,9.6691,1.4248,31.98,6.815,30.076,17.6725,142.35
2020-05-26,68.127,1.507,1.7821,5.3862,1.3835,0.96583,7.1316,24.668,6.7934,128.45,0.91116,0.80982,7.752,6.9103,318.54,14755,3.5119,75.563,107.44,1232.1,9.8672,22.15,4.3635,9.9265,1.6143,50.44,4.0552,4.4137,70.842,9.6185,1.4178,31.88,6.7439,29.972,17.3713,140.41
2020-05-27,68.208,1.5071,1.7795,5.3388,1.3762,0.97125,7.1588,24.612,6.7858,128.34,0.90984,0.81517,7.7522,6.905,317.26,14710,3.5039,75.735,107.89,1236.5,9.8572,22.327,4.3475,9.852,1.6121,50.649,4.0371,4.4066,71.067,9.6086,1.4183,31.895,6.7821,30.023,17.4213,137.57
2020-05-28,68.294,1.5091,1.7754,5.31,1.3757,0.96977,7.1536,24.525,6.7669,128.4,0.90777,0.81452,7.753,6.89,317.48,14715,3.5085,75.763,107.73,1237.98,9.8438,22.293,4.3555,9.8541,1.6137,50.646,4.0162,4.3968,70.746,9.5752,1.418,31.87,6.8148,29.998,17.4275,136.89
2020-05-29,68.398,1.4979,1.7563,5.3569,1.3721,0.96264,7.1351,24.175,6.6938,128.37,0.89799,0.80898,7.7539,6.813,313.16,14610,3.508,75.521,107.12,1235.82,9.7779,22.064,4.3475,9.6875,1.6041,50.495,3.9956,4.3546,70.44,9.4172,1.4109,31.81,6.8338,29.988,17.4424,135.42
2020-06-01,68.479,1.4833,1.7594,5.3325,1.3699,0.96132,7.1363,24.162,6.7065,128.43,0.8996,0.8067,7.7514,6.8275,310.77,14610,3.5037,75.513,107.73,1227.46,9.7801,21.997,4.3185,9.7058,1.6035,50.33,3.9833,4.3574,69.664,9.413,1.4096,31.67,6.8139,29.954,17.4517,135.84
2020-06-02,68.57,1.4596,1.7503,5.3248,1.3519,0.96125,7.1069,23.846,6.6709,128.32,0.89493,0.79723,7.7509,6.7879,309.35,14415,3.4781,75.21,108.13,1221.07,9.7163,21.877,4.2775,9.5577,1.5822,50.18,3.9371,4.3335,68.731,9.3539,1.4022,31.565,6.7745,29.922,17.2503,135.14
2020-06-03,68.665,1.4544,1.7472,5.1807,1.3555,0.96418,7.1109,23.816,6.6595,128.54,0.89334,0.79565,7.7503,6.7643,309.0,14191,3.4634,75.496,108.58,1218.59,9.7244,21.688,4.2615,9.5388,1.5662,49.958,3.9427,4.3231,68.792,9.3432,1.3986,31.57,6.7628,29.933,17.0488,134.89
2020-06-04,68.77,1.4468,1.7385,5.0657,1.3514,0.95876,7.117,23.665,6.6273,128.56,0.88889,0.7972,7.7501,6.7311,306.58,14095,3.4727,75.493,108.87,1216.65,9.6948,21.756,4.2735,9.4265,1.5564,49.875,3.9442,4.2998,69.167,9.2597,1.4007,31.59,6.7438,29.926,16.8941,132.0
2020-06-05,68.84,1.4322,1.7262,5.0599,1.3448,0.95905,7.0917,23.468,6.5811,128.33,0.88261,0.78948,7.7501,6.6827,304.17,14018,3.4574,75.578,109.24,1205.27,9.6598,21.754,4.267,9.303,1.535,49.83,3.921,4.2703,68.681,9.2012,1.3923,31.465,6.7738,29.749,16.8423,131.42
2020-06-08,68.985,1.4316,1.7331,4.9359,1.3404,0.96243,7.0745,23.558,6.6066,128.58,0.88613,0.79019,7.7501,6.7036,304.97,14014,3.448,75.534,109.36,1199.11,9.6795,21.553,4.2675,9.2692,1.5322,49.89,3.9285,4.2852,68.282,9.2138,1.3912,31.435,6.7855,29.73,16.8187,132.48
2020-06-09,69.012,1.4403,1.7317,4.8649,1.3447,0.9536,7.0856,23.582,6.6024,128.63,0.88543,0.78909,7.7501,6.7044,305.47,14093,3.4509,75.536,108.15,1198.25,9.6759,21.761,4.2755,9.334,1.5384,50.045,3.937,4.2824,68.832,9.2251,1.3908,31.36,6.8053,29.725,16.7288,132.55
2020-06-10,69.1,1.4259,1.7194,4.8539,1.3387,0.94611,7.0598,23.393,6.5541,128.0,0.87912,0.78209,7.7501,6.6541,301.65,14085,3.4325,75.516,107.39,1188.72,9.6234,21.825,4.2515,9.2644,1.5259,49.905,3.9142,4.2505,68.701,9.196,1.3843,31.14,6.782,29.547,16.5605,132.48
2020-06-11,69.198,1.447,1.7235,4.9763,1.3501,0.94263,7.0717,23.51,6.5694,128.32,0.88121,0.79014,7.7503,6.6686,303.89,14015,3.4529,75.837,107.08,1197.73,9.6272,22.399,4.2495,9.4466,1.5448,50.131,3.9416,4.2602,69.171,9.2543,1.3886,30.95,6.8198,29.644,16.8639,133.68
2020-06-12,69.315,1.455,1.7302,5.0768,1.3577,0.9463,7.0763,23.618,6.5951,128.54,0.88464,0.79311,7.7501,6.6932,306.09,14206,3.4668,75.893,107.27,1203.51,9.6478,22.51,4.2675,9.5962,1.5528,50.215,3.9352,4.2766,69.68,9.2979,1.3905,30.95,6.8316,29.635,17.0554,134.55
2020-06-15,69.325,1.4641,1.738,5.1585,1.3634,0.94899,7.095,23.712,6.6257,128.8,0.88865,0.79666,7.75,6.7155,308.42,14254,3.4967,76.006,107.38,1213.97,9.6747,22.581,4.278,9.6769,1.5526,50.345,3.9413,4.2953,70.072,9.3658,1.3945,31.11,6.8397,29.684,17.1705,134.81
2020-06-16,69.321,1.4436,1.7296,5.0979,1.3548,0.94774,7.0783,23.491,6.5937,128.52,0.88433,0.79033,7.7497,6.6745,305.54,14130,3.4705,76.097,107.35,1210.74,9.6401,22.08,4.275,9.4967,1.5453,50.11,3.9151,4.2765,69.366,9.2975,1.3895,31.111,6.8484,29.649,17.0249,135.13
2020-06-17,69.572,1.4505,1.7413,5.2102,1.3536,0.94988,7.0871,23.648,6.6382,128.87,0.89031,0.79637,7.7501,6.7183,306.71,14199,3.4497,76.166,107.42,1212.79,9.6769,22.206,4.282,9.5308,1.5487,50.101,3.959,4.3051,69.609,9.3592,1.3933,31.21,6.8565,29.619,17.1197,135.68
2020-06-18,69.612,1.4575,1.7428,5.3233,1.3561,0.95054,7.0883,23.783,6.6437,129.16,0.89111,0.80225,7.7501,6.7246,308.27,14085,3.4585,76.341,106.93,1211.25,9.6826,22.512,4.278,9.5422,1.5523,50.171,3.9785,4.3123,69.69,9.4034,1.3939,31.125,6.8587,29.63,17.4063,136.78
2020-06-19,69.682,1.4506,1.7447,5.355,1.3567,0.95058,7.0769,23.803,6.6507,129.13,0.89206,0.80736,7.751,6.7498,308.15,14209,3.4451,76.137,106.84,1207.43,9.6672,22.581,4.2689,9.5571,1.5525,50.074,3.9711,4.3201,69.274,9.4264,1.3937,31.012,6.8588,29.546,17.3452,137.91
2020-06-22,69.76,1.453,1.7442,5.2839,1.3565,0.95015,7.0764,23.795,6.6479,129.19,0.89182,0.80556,7.7501,6.7712,309.11,14259,3.4489,76.037,106.92,1214.04,9.6663,22.502,4.2805,9.6303,1.5473,50.12,3.968,4.3184,69.455,9.411,1.3947,31.0,6.8518,29.612,17.3974,138.32
